id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31883821,XL Home Near Campus- 3 Large Bedrooms (30 day min),2994567,Mark,,Near North/University,40.01678,-83.00604,Entire home/apt,75,30,7,5/12/19,0.16,5,75,0,2019-1496
31900211,Cute Ranch- Close to Downtown!,216196018,Alan,,Hilltop,39.94991,-83.08496,Entire home/apt,209,7,42,6/11/20,0.95,4,273,0,2019-1366
31958704,Cozy comfort 2 BR +loft  Children's Hosp& Downtown,53884276,Theresa,,Near South,39.94733,-82.97992,Entire home/apt,125,1,147,9/18/22,3.34,6,340,38,2019-2243
32011101,Orange Queen in Farmhouse Chic Home,102720406,Jordan,,Far West,40.0483,-83.16587,Private room,46,2,63,7/29/22,1.42,1,0,9,
32015969,Grab a Slice of History at a Characterful Industrial Studio,194281106,Nicole,,Near North/University,39.98497,-83.00011,Entire home/apt,107,1,187,9/16/22,4.23,23,156,43,2021-3038
32034921,Cozy Accommodations,41578656,Thomas,,Far North,40.10742,-82.92506,Entire home/apt,105,1,184,9/13/22,4.16,1,243,42,
32035594,Enjoy Radiant Home and German Village,20285758,Tom And Theresa,,Near South,39.94546,-82.98881,Entire home/apt,218,2,77,9/11/22,1.78,1,147,34,2021-2401
32041307,Industrial Chic Apartment in Re-Purposed Factory,194281106,Nicole,,Near North/University,39.98481,-83.00012,Entire home/apt,120,1,189,9/11/22,4.3,23,133,54,2021-3039
32086535,Clintonville Cape Cod in ravine,1740371,Suzette,,Clintonville,40.04745,-83.00585,Private room,125,2,17,5/29/22,0.39,3,101,2,2019-1263
32121651,Private 3BR House in the King Lincoln District!!,240992437,Nathan,,Near East,39.96825,-82.97301,Entire home/apt,103,60,12,6/30/22,0.28,1,0,1,
32165616,Housepitality ~ The Maynard Manor,26958698,Benjamin,,Near North/University,40.01152,-83.0029,Entire home/apt,282,30,127,9/11/22,2.91,107,330,31,2021-3332
32214853,King Bed in Lively Arts' District ♥︎ Walk Anywhere,235497311,Marc (TailwindSTR),,Near North/University,39.97696,-83.00321,Entire home/apt,103,1,225,9/2/22,5.15,41,24,84,2019-2092
32219190,Private Short North 1 Bed in City-Center,235497311,Marc (TailwindSTR),,Near North/University,39.97735,-83.00424,Entire home/apt,88,1,291,9/16/22,6.66,41,70,84,2019-2091
32224329,Long Street White house,217319476,Karen,,Near East,39.96878,-82.96613,Entire home/apt,99,1,58,9/5/21,1.35,4,358,0,2019-2518
32268423,Cape Cod - cozy green room,1740371,Suzette,,Clintonville,40.04654,-83.00662,Private room,75,2,44,9/5/22,1.02,3,106,23,2019-1263
32288769,Cape cod -  Angler Room,1740371,Suzette,,Clintonville,40.04553,-83.00617,Private room,67,2,37,9/18/22,0.85,3,144,14,2019-1263
32290943,"The Beautiful Garden Villa, A Splendid Hidden Gem",5487378,Simon,,Far Northwest,40.09113,-83.06348,Entire home/apt,173,1,404,9/18/22,9.27,2,294,102,
32338404,Washer & Dryer | Dedicated Workspace | Walkable,8963103,Sarah,,Near North/University,39.98168,-83.01316,Entire home/apt,101,2,146,9/17/22,3.59,33,72,46,2019-2120
32404751,CUTE RANCH - BEDROOM 1,216196018,Alan,,Hilltop,39.94989,-83.08322,Private room,41,7,30,8/27/22,0.77,4,271,10,2021-2955
32405124,CUTE RANCH - BEDROOM 2,216196018,Alan,,Hilltop,39.94824,-83.085,Private room,38,7,31,5/21/22,0.82,4,309,7,2021-2955
32405324,CUTE RANCH - BEDROOM 3,216196018,Alan,,Hilltop,39.94996,-83.08511,Private room,39,7,24,2/25/22,0.59,4,335,4,2021-2955
32406632,Nice home near downtown Columbus,243362321,Matt,,Near South,39.94537,-82.98667,Entire home/apt,151,2,73,9/18/22,1.69,1,289,33,2019-1170
32606206,"Sleep, Chat, Enjoy -Close to everything - B only",244915226,Jan And Linda,,Eastmoor/Walnut Ridge,39.96809,-82.93341,Private room,99,1,4,3/8/20,0.1,1,197,0,
32635192,Remodeled Home directly across from Fairgrounds,245356391,Larry,,South Linden,39.99372,-82.98877,Entire home/apt,141,2,51,9/4/22,1.18,3,347,14,2019-2495
32646035,Modern Greenhouse - Downtown / Short North 🌿🌴🌵,110545313,Sergio,,Near North/University,39.97995,-82.99395,Entire home/apt,222,90,27,1/16/20,0.63,1,310,0,2019-1956
32649607,Technology Meets Design in this Stunning SmartHome,89422445,Jeremy,,Northwest,40.05441,-83.04827,Entire home/apt,175,5,133,7/28/22,3.07,1,0,21,2019-1832
32814973,The Aerie,45680657,Kendric,,Near East,39.96142,-82.97656,Entire home/apt,61,1,210,8/15/22,4.93,2,67,68,2019-1317
32849111,Short North Studio in Heart of City,235497311,Marc (TailwindSTR),,Near North/University,39.97769,-83.00371,Entire home/apt,75,1,246,9/15/22,5.71,41,53,83,2019-2042
32873107,"Bright, stylish 2 BR house: SHORT/LONG TERM STAY",72374197,Gil,,Westland,39.88142,-83.0998,Entire home/apt,96,2,200,9/18/22,4.65,1,0,54,
33196934,3BR/2BA near OSU - New bathroom ⁞ 3 Large Bedrooms,175883174,Michael,,Near North/University,40.0152,-83.00129,Entire home/apt,105,2,198,9/9/22,5.28,3,160,50,2019-2481
33290325,The Little Yellow House,157118596,Delene,,Northwest,40.06885,-83.07649,Entire home/apt,156,2,90,9/4/22,2.26,1,300,20,2019-1816
33291523,Gahanna Cabanna 2,74691381,Joshua,,Far East,40.04304,-82.84468,Entire home/apt,1000,185,0,,,1,2,0,
33403183,Three Bedroom House in Quiet Neighborhood,10293445,Barry,,Eastland/Brice,39.93013,-82.78152,Entire home/apt,178,2,71,1/2/22,1.69,1,19,11,
33447254,Large Private Bedroom in Merion Village,40616476,Jay,,Near South,39.92924,-82.98823,Private room,35,30,3,7/25/19,0.07,1,365,0,
33544946,Small & Cozy Two Bedroom Urban Home,252765141,Phil,,Near South,39.94514,-82.95405,Entire home/apt,118,2,40,9/5/22,3.68,1,12,40,
33642961,OSU STUDIO APARTMENT,54100341,Fin,,Clintonville,40.01987,-83.00099,Entire home/apt,28,30,11,7/31/22,0.26,6,263,2,
33688809,TRENDY 3 Bd in German/Merion Village,45223436,Arleigh,,Near South,39.93695,-82.99405,Entire home/apt,202,1,274,9/5/22,6.57,4,320,81,2019-2004
33796907,Columbus Tow and Go Camper.  Downtown/ Expo center,49027525,Andrew,,South Linden,39.99897,-82.99283,Entire home/apt,98,2,3,3/5/20,0.07,1,365,0,
33908109,The Rock House,108432723,Richard,,Northeast,39.98394,-82.93581,Entire home/apt,144,2,103,9/10/22,2.5,1,338,38,2019-2251
33937877,Cottage in the City,38595821,Gina,,Far North,40.10772,-83.01314,Entire home/apt,135,30,107,2/24/22,2.6,1,0,4,
33957259,Victorian Downtown home in Olde Towne East,40026410,Jamie,,Near East,39.96038,-82.96452,Entire home/apt,174,2,86,9/5/22,2.08,5,322,26,2022-1479
33965806,Renovated Historic House on Quiet Brick Street,256475365,Allan,,Near North/University,39.98086,-82.99971,Entire home/apt,389,2,1,9/4/22,1,1,260,1,2022-2103
34055994,★King’s Landing Duplex close to OSU/Short North ★,90062227,Sam,,Near North/University,39.99366,-82.99786,Entire home/apt,114,1,151,9/11/22,4.27,8,345,29,2021-3014
34063381,Housepitality ~ The Traveler's Townhouse,26958698,Benjamin,,Near East,39.9559,-82.96812,Entire home/apt,121,30,51,7/26/22,1.23,107,365,4,2019-1506
34078800,Pet Friendly | Historic Neighborhood | Free Parking,8963103,Sarah,,Near North/University,39.98495,-83.00588,Entire home/apt,91,2,189,9/4/22,4.69,33,158,47,2021-2548
34180725,Quaint gem in the heart of a vibrant hip community,256012634,Catherine,,Near South,39.93461,-82.98946,Private room,75,1,29,9/4/22,0.78,2,178,11,2019-2592
34233565,Frontdesk | Central Loft w/ Lots of Natural Light,253828606,Frontdesk,,Downtown,39.95791,-82.99995,Entire home/apt,138,1,438,9/12/22,10.6,13,71,97,2019-1684
34242944,Frontdesk | Open Loft Near The River & Commons,253828606,Frontdesk,,Downtown,39.95791,-82.99995,Entire home/apt,142,1,279,9/7/22,6.77,13,19,74,2019-1699
34286051,Frontdesk | Entertainment @ Central Downtown Flat,253828606,Frontdesk,,Downtown,39.95791,-82.99995,Entire home/apt,142,1,268,9/17/22,6.5,13,86,72,2019-1697
34338841,Tulsa Room #2,39662644,Paul,,Northland,40.06584,-82.98777,Private room,54,30,4,8/13/22,0.11,9,313,2,
34442208,Lovely Lower Level within our home,251828862,Kathy,,Northland,40.09994,-82.96762,Entire home/apt,97,2,80,9/18/22,2,1,78,16,2019-2043
34445753,Regan's Place: (Very Near Downtown),44880235,Regan,,Near East,39.96227,-82.97377,Private room,38,1,232,9/13/22,5.69,2,302,85,2019-1829
34468537,Big Grey-Short North 4BR-3.5B 2800sqft RoweRentals,27439453,Ingrid & Mike,,Near North/University,39.98772,-83.01198,Entire home/apt,265,1,63,9/11/22,2.63,12,322,37,2021-3074
34469946,1st Floor Southern Orchard  Apartment!!!,104699874,Ryan,,Near South,39.94181,-82.97022,Entire home/apt,108,1,141,9/16/22,3.5,5,176,32,2019-1732
34653410,🌟 Updated Grandview Townhome!-Central Downtown/OSU,44467878,Joe,,West Olentangy,39.98938,-83.04346,Entire home/apt,76,1,184,8/29/22,4.51,4,95,72,2021-2721
34685923,"Spacious Short North Home w/ private backyard, 2-car Garage",261649006,Alex,,Near North/University,39.98643,-83.01528,Entire home/apt,439,2,99,9/4/22,2.61,10,328,25,2022-1797
34691154,"★ Modern Luxury Private Room, Mins to CMH airport",261692245,Dane & Jing,,Eastmoor/Walnut Ridge,39.9668,-82.91344,Private room,34,14,73,7/31/22,1.79,9,105,2,2019-2024
34725750,Ruby in the Village | The gem of downtown CBUS 💎,62846501,Jacqui,,Near North/University,39.98225,-82.99747,Entire home/apt,212,1,215,9/4/22,5.92,1,226,66,2019-2914
34726131,★ Minutes to Columbus Airport★ Free Parking,261692245,Dane & Jing,,Eastmoor/Walnut Ridge,39.96541,-82.91391,Private room,41,14,71,5/19/22,1.74,9,278,6,2019-2024
34729209,★ Modern Private  Room near Columbus Airport ★,261692245,Dane & Jing,,Eastmoor/Walnut Ridge,39.96658,-82.91524,Private room,41,14,82,9/6/22,2.02,9,314,8,2019-2024
34729472,"Private Room, Near Columbus Airport",261692245,Dane & Jing,,Eastmoor/Walnut Ridge,39.96707,-82.91362,Private room,37,14,75,9/3/22,1.84,9,53,10,2019-2024
34746860,Glen Echo Hideaway-Studio Apartment,157572627,Rynee,,Near North/University,40.01576,-83.00082,Entire home/apt,126,2,69,9/19/22,1.76,1,156,27,20201256
34817039,Cozy SOHUD Second Floor Apartment With Parking Lot,58022914,Matthew,,Near North/University,40.01414,-83.00274,Entire home/apt,96,2,58,9/9/22,1.43,2,125,14,2021-2887
34926230,Grandview + OSU Mins Away! Comfortable 3 BR Home,73093814,Alex,,West Olentangy,39.99725,-83.03461,Entire home/apt,230,1,136,1/2/22,3.36,3,235,11,
35005228,Cozy Modern Garden Flat,94337607,Alezah,,Far North,40.11484,-82.92727,Entire home/apt,99,1,170,9/18/22,4.26,9,344,61,
35114591,Hip Italian Village Townhome w/Parking,175831064,Doreen,,Near North/University,39.98357,-83.00062,Entire home/apt,155,2,67,7/11/21,1.88,1,0,0,2019-2809
35147026,Pet Friendly | Walkable Neighborhood | Work from Here!,8963103,Sarah,,Near North/University,39.98318,-83.00735,Entire home/apt,109,2,116,9/17/22,2.88,33,174,22,2021-2554
35223461,Private Parking_OSU/ExpoCenter Renovated 2story 6C,249951812,Jessie,,Near North/University,39.99712,-82.99805,Entire home/apt,91,1,252,9/4/22,6.32,19,94,74,2021-3135
35286556,Short North Studio by Goodale Park in Best Area!,235497311,Marc (TailwindSTR),,Near North/University,39.97657,-83.00428,Entire home/apt,83,1,259,9/17/22,6.48,41,58,99,2019-2095
35311902,Jean Marie Joi's Touch of Love and Peace,265862471,Roslyn,,Near East,39.96527,-82.96272,Entire home/apt,67,2,58,6/30/22,1.46,1,263,11,2019-2006
35321049,Rare Downtown Apartment with Free Parking,22992627,Joseph,,Downtown,39.9556,-82.9978,Entire home/apt,102,1,72,9/18/22,1.82,2,139,25,2019-2161
35423647,2nd Floor Southern Orchard Apartment!!!,104699874,Ryan,,Near South,39.94083,-82.96947,Entire home/apt,119,1,144,9/18/22,3.66,5,162,48,2019-2048
35564833,The Brick Townhouse | Walk to OSU & Arts District,52174539,Kate & Nat,,Near North/University,39.98692,-83.00502,Entire home/apt,94,2,139,9/16/22,3.51,25,83,45,2022-1270
35568513,The City Townhouse @ Short North Arts District,52174539,Kate & Nat,,Near North/University,39.9888,-83.00548,Entire home/apt,91,2,115,9/5/22,2.89,25,85,25,2022-1271
35580541,The Ray House: Olde Towne East/Near Downtown,14609312,Sean,,Near East,39.9643,-82.96596,Entire home/apt,152,2,61,9/18/22,5.61,1,104,61,2021-2879
35634056,Spacious Home Away From Home,268076810,Derek & Shelley,,Northland,40.06863,-82.97149,Entire home/apt,259,2,86,9/18/22,2.17,1,49,34,2019-2050
35687139,Grandview Heights | Off-Street Parking | 1st Fl.,8963103,Sarah,,West Olentangy,39.9862,-83.03604,Entire home/apt,97,2,120,9/16/22,3.05,33,156,39,2021-2926
35745409,June's Place: Private Basement Suite near Airport,13361292,John And Mel,,Northeast,40.00737,-82.85292,Private room,63,1,324,9/9/22,8.19,1,122,119,
35916240,LUXE 4BR W/ OUTDOOR LIVING!,107290958,Joel,,Near North/University,39.98049,-83.01353,Entire home/apt,373,2,115,9/11/22,2.9,6,342,40,2019-2198
35960532,I love helping people not banging money,270491639,Yenie,,Eastmoor/Walnut Ridge,39.93411,-82.91071,Shared room,35,30,0,,,1,0,0,
36103872,The House Hotels - Clintonville Crestview- Beautiful 3 Bedrooms - 5 Minutes to OSU ❤️🤍❤️,10031170,The House Hotels,,Clintonville,40.02266,-83.01165,Entire home/apt,133,2,58,8/8/22,1.49,6,334,28,2019-2012
36103990,Hanford,10031170,The House Hotels,,Near South,39.93783,-82.99215,Entire home/apt,189,1,26,3/15/20,0.68,6,0,0,2019-2013
36174639,Mohawk Masterpiece - German Village!,31798233,Sam,,Near South,39.945297,-82.992607,Entire home/apt,144,2,77,9/6/22,1.98,4,145,23,2021-3252
36204248,Comfy Short North Studio Walk to Convention Center,235497311,Marc (TailwindSTR),,Near North/University,39.97833,-83.0035,Entire home/apt,106,1,189,9/17/22,4.81,41,57,57,2019-2093
36237730,Rooster's Den - new build walkout basement suite,69084742,Ashley,,Near North/University,39.98463,-82.99792,Entire home/apt,126,1,169,9/18/22,4.35,1,65,57,2019-2274
36302483,★ Caesar’s Palace ★ Old North Duplex near OSU★,90062227,Sam,,Near North/University,40.01439,-82.99686,Entire home/apt,177,2,16,8/28/22,1.5,8,345,16,2021-3002
36302698,"★Easton Waterfront: Boat, Fish, Theatre, Barcade★",90062227,Sam,,North Linden,40.0241,-82.94086,Entire home/apt,292,1,193,9/18/22,4.99,8,324,50,2021-3021
36339710,2BD/2BA Gahanna Apartment,47110817,Home Street,,Rocky Fork-Blacklick,40.05456,-82.84549,Entire home/apt,105,30,1,9/27/19,0.03,1,0,0,
36346074,LUXELOFT High St ShortNorth Free Park RooftopPatio,160931077,Joy,,Near North/University,39.97467,-83.00347,Entire home/apt,168,1,205,9/18/22,5.33,3,324,76,2019-2309
36354726,Home5-7mins to OSU/Downtown/CMH Airport/ShortNorth,53415810,Daritza,,Near East,39.97493,-82.97009,Entire home/apt,135,3,0,,,3,345,0,2019-6576
36380535,Off Street Parking | 1st Floor Access,8963103,Sarah,,Near North/University,39.9833,-83.00631,Entire home/apt,97,1,165,9/18/22,4.34,33,157,64,2021-2552
36483168,Modern Urban Walk-Up 1.5 Miles from Downtown,184286404,Mary,,Near East,39.96906,-82.96686,Entire home/apt,89,1,376,9/5/22,9.97,4,335,87,2019-2266
36548744,Pet friendly 1 bedroom Northview E Near Airport,174256511,Nicholas,,Northeast,39.98604,-82.93413,Entire home/apt,82,2,72,7/17/22,1.92,32,360,19,2022-2846
36556577,Renovated 3 BDRM House. Walk to OSU Stadium!,19928182,Courtney,,West Olentangy,39.99209,-83.03178,Entire home/apt,160,2,31,5/8/22,0.87,1,4,12,
36596947,Anna Paradise listing #1,275084618,Judy,,Northland,40.06568,-82.98274,Private room,40,4,52,9/13/22,1.34,4,104,5,2019-2310
36623510,"Low-Key, Quiet Neighborhood, Lots of Space!",13587293,Heather & Ross,,Eastmoor/Walnut Ridge,39.9461,-82.93342,Entire home/apt,75,30,35,7/22/21,0.93,1,0,0,2019-2431
36626866,Luxury Home @ Easton Town Center~2BR/2BA.,68145274,J & L,,Northeast,40.04734,-82.91389,Entire home/apt,149,2,74,6/24/22,2.1,1,259,26,2019-3094
36728950,Downtown Loft Oasis,4965048,Mathew,,Downtown,39.96428,-82.99778,Entire home/apt,125,1,76,8/6/22,1.97,9,352,2,2019-2311
36759470,Clean and Cozy 2 BR German Village w/ Amenities!,73093814,Alex,,Near South,39.94808,-82.98771,Entire home/apt,225,1,262,6/25/22,6.81,3,325,44,2019-2298
36764786,1BD Olde Town East Guesthouse Near Downtown,54769683,Annie,,Near East,39.96048,-82.97343,Entire home/apt,61,1,133,9/5/22,3.44,13,18,50,2021-2827
36811312,Majestic Mohawk I | German Village | Parking!,10620281,Robert,,Near South,39.94477,-82.9915,Entire home/apt,184,2,124,9/1/22,3.25,5,115,55,2021-2864
36945757,Anna Paradise listing #2,275084618,Judy,,Northland,40.06522,-82.98184,Private room,40,4,68,9/7/22,1.78,4,141,16,2019-2310
36972892,"Top Historic Uptown Getaway-OSU, Zoo, COSI, Easton",135233788,Gretchen,,Far North,40.12748,-82.93553,Entire home/apt,121,2,144,9/15/22,3.94,3,351,58,
36977254,Anna Paradise #4,275084618,Judy,,Northland,40.06665,-82.98128,Private room,37,4,47,9/15/22,1.23,4,58,11,2019-2310
37053393,Wonderbread Factory Loft- Short North_Free Parking,194281106,Nicole,,Near North/University,39.97762,-82.99849,Entire home/apt,162,2,225,9/16/22,5.93,23,158,82,2021-3032
37053655,Wonderbread Loft - Short North - Free Parking!,194281106,Nicole,,Near North/University,39.97762,-82.99849,Entire home/apt,138,2,245,9/16/22,6.4,23,162,80,2021-3031
37053853,Short North Industrial  Loft - Free Parking!,194281106,Nicole,,Near North/University,39.97762,-82.99849,Entire home/apt,153,2,217,9/17/22,5.67,23,164,59,2021-3033
37079534,"Gorgeous 2005 ranch, high end finishes and decor.",33532441,Alex,,Eastmoor/Walnut Ridge,39.94537,-82.92144,Entire home/apt,239,2,22,4/25/22,0.58,4,301,14,2020-1208
37154893,Italian Village Flat - Short North - Free Parking,194281106,Nicole,,Near North/University,39.98554,-82.99921,Entire home/apt,94,1,242,9/18/22,6.45,23,67,103,2021-3036
37155054,Modern Flat - Short North - Free Parking,194281106,Nicole,,Near North/University,39.98502,-82.99915,Entire home/apt,102,1,186,9/17/22,5,23,163,70,2021-3035
37159760,PrivateParking/Entrance_OSU/ExpoCentr 7D Renovated,249951812,Jessie,,Near North/University,39.99689,-82.99751,Entire home/apt,93,1,178,9/19/22,4.66,19,95,55,2021-3136
37210104,Quite Stay near 270 and 670 to Downtown and OSU,280093184,Apryl,,Northeast,40.01561,-82.86577,Entire home/apt,299,2,26,9/7/22,0.7,1,174,4,
37347972,Scholars Choice OSU Guesthouse,54100341,Fin,,Clintonville,40.02098,-83.01043,Private room,19,30,6,8/14/22,0.16,6,263,1,
37357516,"Glenmont Inn-Whole House! Outdoor oasis-Pool,Fire",281456685,Pete,,Clintonville,40.04458,-83.01145,Entire home/apt,1268,2,71,8/21/22,2.03,1,298,22,2019-2447
37369032,Housepitality ~ The Red Ranch Luxury Inn,26958698,Benjamin,,Far South,39.86704,-82.9574,Entire home/apt,249,1,59,7/31/22,1.57,107,0,20,
37394149,German Village Point,89696876,Eric,,Near South,39.95128,-82.98786,Entire home/apt,159,1,193,9/4/22,5.06,3,148,56,2019-2679
37430502,3 Bedroom Remodeled Home across from Fairgrounds,245356391,Larry,,South Linden,39.99469,-82.98832,Entire home/apt,184,2,44,8/8/22,1.18,3,161,12,2019-2479
37582151,"Creative, Modern, Bright Getaway",94337607,Alezah,,Far North,40.11493,-82.92612,Entire home/apt,98,1,150,9/18/22,4,9,302,74,
37597051,"Housepitality-""Breath of Fresh Air"" House-Flexible",26958698,Benjamin,,Near South,39.95204,-82.96007,Entire home/apt,212,1,76,5/8/22,2.02,107,309,12,2021-3612
37605583,The Loft - A Tranquil Retreat with Style & Comfort,5487378,Simon,,Far Northwest,40.09211,-83.06439,Entire home/apt,123,2,148,9/18/22,3.95,2,304,57,
37658711,La Rose Cottage: European retreat off of High St.,1911396,Mariana,,Clintonville,40.07164,-83.03224,Entire home/apt,167,2,41,9/18/22,3.28,1,144,39,
37857760,Charming Short North Flat ✯ King Bed  & Parking ✯,235497311,Marc (TailwindSTR),,Near North/University,39.98216,-83.00615,Entire home/apt,111,1,221,9/12/22,5.88,41,70,54,2019-2091
37858782,OSU #1 Great Place!,39662644,Paul,,Near North/University,40.00391,-82.99776,Private room,55,30,3,12/22/21,0.08,9,269,2,
37928558,Historic North Market Loft—CONVENTION CENTER/ARENA,116400313,Nate,,Downtown,39.97258,-83.00375,Entire home/apt,139,2,65,9/4/22,1.76,25,71,36,2019-1912
37929358,OSU #2 Great Place!,39662644,Paul,,Near North/University,40.00387,-82.9983,Private room,55,30,1,4/3/22,0.17,9,277,1,
37963744,"⚡️ 20% Discount, Cozy Studio w Parking near Campus!",235497311,Marc (TailwindSTR),,Near North/University,39.99581,-83.00572,Entire home/apt,77,1,88,7/31/22,2.35,41,76,11,2022-2174
37965217,Perfect For Groups & Families-5 Bedroom Cozy Home,287830717,Boris,,Near North/University,40.01164,-83.00203,Entire home/apt,185,2,27,8/28/22,0.72,13,339,12,2019-2589
37965261,Beautiful & Large 5 Bed/2 Bath-Great For Families,287830717,Boris,,Near North/University,40.01256,-83.00066,Entire home/apt,195,2,27,8/28/22,0.72,13,337,9,2019-2588
37983932,The Hideaway on 3rd - Harrison West (Short North),13243258,Ally,,Near North/University,39.98389,-83.01703,Entire home/apt,139,2,90,9/18/22,2.51,1,177,54,2022-1336
37985676,Charming Studio ♥ Walk To Ohio State and High St!,235497311,Marc (TailwindSTR),,Near North/University,39.99658,-83.00402,Entire home/apt,77,1,66,9/11/22,1.78,41,57,13,2022-2172
37985908,"Comfy Studio Walk to OSU w Free Parking, TV & Desk",235497311,Marc (TailwindSTR),,Near North/University,39.99729,-83.00434,Entire home/apt,87,1,187,9/13/22,5.01,41,51,60,2022-2178
37987427,Cute Studio Walk To Ohio State and Short North,235497311,Marc (TailwindSTR),,Near North/University,39.99674,-83.00348,Entire home/apt,87,1,136,8/7/22,3.63,41,82,19,2022-2180
38000925,PrivateParking/Entrance_OSU/ExpoCentr 7A Renovated,249951812,Jessie,,Near North/University,39.99661,-82.9968,Entire home/apt,90,1,153,9/16/22,4.08,19,98,48,2021-3137
38038497,"Bright, cozy, central 1905 duplex, coffee/tea, W/D",61558276,Jennifer,,Near South,39.93737,-82.98244,Entire home/apt,130,2,69,9/15/22,2.8,1,62,34,2020-1851
38047463,Pristine Clean and Sanitized Business Paradise,120455802,Norma,,Northland,40.08619,-82.93216,Entire home/apt,221,3,61,8/7/22,1.64,8,86,17,2019-2731
38064211,"Cozy, clean, and quiet; easy access to everything!",75181106,Michelle,,Clintonville,40.07337,-83.02775,Entire home/apt,98,2,92,9/5/22,2.58,1,221,55,
38071523,Modern & Large ❤️ 10 Bed / 4 Bath | Host 26 Guests,287830717,Boris,,Near North/University,40.01266,-83.00208,Entire home/apt,426,2,26,9/18/22,1.58,13,335,20,2019-2588
38073577,ARENA ROOM ★ Modern & Comfy - with free PARKING ★,287830717,Boris,,Near North/University,40.01286,-83.00151,Private room,178,1,142,9/19/22,3.83,13,73,48,2019-2588
38090517,Cozy 2BR Bungalow near DOWNTOWN/Short North,1502816,Mark,,South Linden,39.98183,-82.94965,Entire home/apt,93,1,156,9/5/22,4.22,4,117,49,2019-1527
38099681,Quaint gem 2 bed heart of a vibrant hip community,256012634,Catherine,,Near South,39.93504,-82.98986,Private room,130,1,5,1/5/20,0.15,2,29,0,2019-2592
38103646,Just What the Traveler Ordered,274455210,Sharon & Dave,,Greenlawn/Frank Road,39.8853,-83.07287,Private room,52,1,140,9/18/22,3.83,1,241,48,
38104535,★ Bright & Relaxing - Cleaned & Sanitized ❤️,287830717,Boris,,Near North/University,40.01152,-83.00181,Private room,178,1,91,9/15/22,2.46,13,71,27,2019-2588
38104611,"★ Large, Modern & Bright ❤️ CLEANED & SANITIZED!",287830717,Boris,,Near North/University,40.01298,-83.002,Private room,178,1,153,9/19/22,4.13,13,73,51,2019-2588
38104632,★ Cozy & Comfortable Private Room ❤️ Stay Here!,287830717,Boris,,Near North/University,40.01311,-83.00012,Private room,178,1,133,9/2/22,3.59,13,70,28,2019-2588
38104661,EDGEWOOD ROOM ★ 2 Beds ★ Comfortable Private Room,287830717,Boris,,Near North/University,40.01176,-83.00187,Private room,178,1,63,8/19/22,1.71,13,73,22,2019-2588
38105561,Fire Pit & Grill | Fenced Backyard| 3 miles to OSU,34950431,Miranda,,Clintonville,40.02938,-83.00117,Entire home/apt,244,2,80,9/4/22,2.19,3,154,31,2021-2877
38105884,AMHERST ROOM ★ Modern & Spacious with PARKING,287830717,Boris,,Near North/University,40.01288,-83.0007,Private room,178,1,190,9/19/22,5.15,13,73,73,2019-2589
38105885,"★Bright, Modern & Stylish-Great Value-Ultra Clean!",287830717,Boris,,Near North/University,40.01152,-83.00029,Private room,178,1,117,9/15/22,3.2,13,73,39,2019-2589
38105887,"CELINA ROOM ★Spacious, Bright & Private Room ❤️",287830717,Boris,,Near North/University,40.0125,-83.00071,Private room,171,1,165,9/9/22,4.47,13,71,58,2019-2589
38105890,★Comfortable & Cozy Room ❤️ Professionally Cleaned,287830717,Boris,,Near North/University,40.01278,-83.00064,Private room,178,1,108,9/15/22,2.96,13,73,31,2019-2589
38105891,"EATON ROOM ★ 2 Beds, Great For 2 People ★ Comfy",287830717,Boris,,Near North/University,40.01187,-83.00191,Private room,178,1,98,9/13/22,2.65,13,73,32,2019-2589
38126005,Spacious Carriage House - Olde Towne /free parking,78005606,Kelly,,Near East,39.96608,-82.97415,Entire home/apt,169,2,40,9/18/22,1.11,1,88,13,2019-2892
38164775,Huge House w/ balcony in Historical Glen Echo !,22297581,Sushant,,Near North/University,40.01693,-82.99884,Entire home/apt,306,15,15,3/8/20,0.42,1,78,0,2019-2426
38176454,Housepitality ~ Franklinton Manor - Spacious!,26958698,Benjamin,,Franklinton,39.95817,-83.02598,Entire home/apt,171,1,84,4/3/22,2.27,107,356,16,2021-3611
38240673,Private Bedroom (Near Reynoldsburg Library),166083431,Jackson,,Far East,39.94033,-82.82638,Private room,21,100,43,1/3/22,1.16,1,358,1,
38352416,Short North Home/Off Street Parking/ Washer Dryer,291861093,Corey,,Near North/University,39.98639,-83.00242,Entire home/apt,114,2,141,9/19/22,3.83,2,88,57,2019-2860
38359601,Work or Play this is the place to stay!!,141615095,Stacey,,Near North/University,39.98871,-83.01581,Entire home/apt,79,2,296,9/18/22,8.04,3,59,107,2019-2853
38413815,"<Fantastic Space> Close to OSU, Downtown, etc",217660325,Jin,,Near North/University,39.99029,-83.00875,Entire home/apt,739,2,22,9/4/22,0.61,53,325,6,2022-1123
38437430,The SoHo Patio Loft—CONVENTION CENTER/SHORT NORTH,116400313,Nate,,Near North/University,39.97467,-83.00347,Entire home/apt,110,2,58,9/5/22,1.58,25,79,29,2021-2795
38462075,Art House Retreat,293243989,Susan,,Clintonville,40.0722,-83.00644,Entire home/apt,333,2,41,9/11/22,1.23,1,100,12,2021-2422
